""		"grids"		"richness"		"PD_obs"		"pd_rand_mean"		"pd_rand_sd"		"pd_obs_rank"		"zscore"		"pd_obs_p"		"reps"		"PD"		"SR"		"std_resid_loess"		"mpd"		"mntd"		"loess_mpd"		"loess_mntd"		"PE"		"WE"		"std_PE"		"ntaxa.x"		"mpd.obs"		"mpd.rand.mean"		"mpd.rand.sd"		"mpd.obs.rank"		"mpd.obs.z"		"mpd.obs.p"		"runs.x"		"ntaxa.y"		"mntd.obs"		"mntd.rand.mean"		"mntd.rand.sd"		"mntd.obs.rank"		"mntd.obs.z"		"mntd.obs.p"		"runs.y"		"hotspot10_stdPDloess"		"coldspot10_lstdPDloess"		"mpa"		"name"		"coldspot10_mpd"		"hotspot10_mpd"		"coldspot10_mntd"		"hotspot10_mntd"		"coldspot10_sr"		"hotspot10_sr"		"coldspot10_stdPE"		"hotspot10_stdPE"		"cluster"		"ED"		"COLOURS"		"geometry"
"119"		"cell_3.442"		3		"355,864171978372"		"657,023992652676"		"11263,1885773229"		"4"		"-2,83769916325432"		"0,004"		999		"172,679766727059"		3		"-1,65404130143849"		"115,119844484706"		"68,4249850226105"		"-4,19253108953381"		"-3,6244926688994"		"9,09550269468651"		"0,172714078374456"		"-0,186936090272049"		3		"115,119844484706"		"426,19764098819"		"94,8101515902951"		"14"		"-3,28106000555458"		"0,014"		999		3		"68,4249850226105"		"351,56847306884"		"130,002743998612"		"18,5"		"-2,17798085899827"		"0,0185"		999		NA		"-1,65404130143849"		NA		NA		"115,119844484706"		NA		"68,4249850226105"		NA		NA		NA		NA		NA		4		0,75010651775847		"#D69D94"		list(c(-2873351.70681957, -3197680.56970568, -3184527.6253997, -2861532.81679993, -2873351.70681957, 150585.98205355, 167583.337514805, 334707.340750056, 300759.218397394, 150585.98205355))
"120"		"cell_3.45"		35		"1741,23855981071"		"2070,80779576231"		"50741,4378622371"		"81"		"-1,46307058972283"		"0,081"		999		"1741,23855981071"		16		"-0,404932302567286"		"361,309242964831"		"139,260579996636"		"-0,622760940130085"		"0,157888348272761"		"21,2056501959131"		"0,405473699942237"		"-0,209152736776474"		16		"361,309242964831"		"423,706403508368"		"28,1969105292721"		"30"		"-2,21290770415292"		"0,03"		999		16		"139,260579996636"		"164,139982044776"		"32,769889989977"		"243"		"-0,759215305750169"		"0,243"		999		NA		NA		"NAMPA_RS-GPZi"		NA		NA		NA		NA		NA		NA		NA		NA		NA		2		0,674155120046304		"#C3A1AE"		list(c(-191882.012915518, -243962.593218431, -324242.328819832, -255023.812895199, -191882.012915518, -1211495.34968425, -1540319.19245692, -1525440.2229332, -1199792.70878075, -1211495.34968425))
"121"		"cell_3.453"		8		"1004,95506622195"		"1083,44121629304"		"26198,5405032389"		"309"		"-0,484902560652433"		"0,309"		999		"1004,95506622195"		6		"0,0911564251469521"		"419,951983991852"		"219,166863466967"		"0,254337825972934"		"-0,219008151522145"		"10,026466235745"		"0,113317026960709"		"0,0472873848984727"		6		"419,951983991852"		"423,439423755208"		"52,5502800915166"		"376"		"-0,0663638663254138"		"0,376"		999		6		"219,166863466967"		"262,121729102715"		"75,3384825486806"		"285"		"-0,570158359746537"		"0,285"		999		NA		NA		NA		NA		NA		NA		NA		NA		NA		NA		NA		NA		3		0,731234176932112		"#D09AC6"		list(c(-1880930.87301428, -2209500.34191723, -2194318.43221964, -1868006.62850535, -1880930.87301428, 197693.800995767, 232227.843756461, 347545.896780922, 295863.184378343, 197693.800995767))
"122"		"cell_3.455"		7		"995,808176978856"		"958,250666606991"		"21426,7763697739"		"574"		"0,256577386674971"		"0,574"		999		"995,808176978856"		5		"0,815809233262856"		"437,736353683011"		"319,497105008638"		"0,607029101773198"		"0,917254540629302"		"45,7410030636588"		"0,469264749925127"		"0,991338580118508"		5		"437,736353683011"		"425,525264104347"		"59,7117282570495"		"512"		"0,204500689145974"		"0,512"		999		5		"319,497105008638"		"280,786270854583"		"83,823005880097"		"677"		"0,461816344422532"		"0,677"		999		NA		NA		NA		NA		NA		NA		NA		NA		NA		NA		NA		"0,991338580118508"		4		0,75010651775847		"#D69D94"		list(c(-2536446.20979389, -2861532.81679993, -2841870.66423215, -2519017.79098837, -2536446.20979389, 266591.23917291, 300759.218397394, 450108.094629128, 398973.222993243, 266591.23917291))
"123"		"cell_3.456"		3		"609,090866422928"		"659,102247891823"		"11562,1824425913"		"324"		"-0,465102787420102"		"0,324"		999		"609,090866422928"		3		"0,00765584560293431"		"406,060577615285"		"283,937640780977"		"0,33302231909414"		"-0,440531276476593"		"24,2491197946873"		"0,272836178496556"		"0,361059759090793"		3		"406,060577615285"		"423,54223871007"		"99,8359486460934"		"347"		"-0,175103871219331"		"0,347"		999		3		"283,937640780977"		"348,977298949327"		"126,403482043639"		"362"		"-0,514540083206696"		"0,362"		999		NA		NA		NA		NA		NA		NA		NA		NA		NA		NA		NA		NA		4		0,75010651775847		"#D69D94"		list(c(-2861532.81679993, -3184527.6253997, -3162646.11222631, -2841870.66423215, -2861532.81679993, 300759.218397394, 334707.340750056, 500913.934429534, 450108.094629128, 300759.218397394))
"124"		"cell_3.46"		4		"902,406719084181"		"810,827427616939"		"17205,5075336581"		"699"		"0,698173780464927"		"0,699"		999		"902,406719084181"		4		"1,04110512300023"		"468,071706135486"		"387,410762197264"		"1,17731561560677"		"1,52626927823673"		"6,19357505979022"		"0,0351067208210065"		"0,0725422554490904"		4		"468,071706135486"		"422,205740689859"		"76,1962759406384"		"680"		"0,601944975386463"		"0,68"		999		4		"387,410762197264"		"315,161098906326"		"104,595881295074"		"735"		"0,690750557252969"		"0,735"		999		NA		NA		"NAMPA_RS-GPZi"		NA		NA		"468,071706135486"		NA		"387,410762197264"		NA		NA		NA		NA		2		0,674155120046304		"#C3A1AE"		list(c(-243962.593218431, -295863.184378344, -393221.627337737, -324242.328819832, -243962.593218431, -1540319.19245692, -1868006.62850535, -1849962.30767123, -1525440.2229332, -1540319.19245692))
"125"		"cell_3.468"		3		"606,455064827324"		"650,770406959001"		"11686,9734488393"		"330"		"-0,40992374703219"		"0,33"		999		"592,574055621295"		3		"-0,00964052988855713"		"395,049370414196"		"289,677244791256"		"0,161744114953402"		"-0,355734968286637"		"4,15566307347567"		"0,0257368024348589"		"-0,0130559621618491"		3		"395,049370414196"		"422,990419575827"		"99,318468268135"		"317"		"-0,281327830048651"		"0,317"		999		3		"289,677244791256"		"363,322132176101"		"122,58681156817"		"338"		"-0,6007570181715"		"0,338"		999		NA		NA		NA		NA		NA		NA		NA		NA		NA		NA		NA		NA		3		0,731234176932112		"#D09AC6"		list(c(-2194318.43221964, -2519017.79098837, -2494684.91951253, -2173122.04822455, -2194318.43221964, 347545.896780922, 398973.222993243, 530261.648941639, 461911.350659926, 347545.896780922))
"126"		"cell_3.482"		10		"616,660902371285"		"805,113786351069"		"16991,8052447535"		"90"		"-1,44571613230205"		"0,09"		999		"616,660902371285"		4		"-0,833985532241903"		"312,256137812611"		"192,515389613353"		"-1,2463796461509"		"-1,35309453306901"		"11,250741703638"		"0,245305895439377"		"-0,286125248688528"		4		"312,256137812611"		"423,375664940319"		"75,6353454839448"		"87"		"-1,46914813989043"		"0,087"		999		4		"192,515389613353"		"315,961807881627"		"102,904961249282"		"110"		"-1,19961580831105"		"0,11"		999		NA		NA		NA		"Western Antarctic Peninsula/Domain 1 - General Protection Zone"		"312,256137812611"		NA		NA		NA		NA		NA		NA		NA		2		0,674155120046304		"#C3A1AE"		list(c(-2173122.04822455, -2494684.91951253, -2463514.29007573, -2145969.28774713, -2173122.04822455, 461911.350659926, 530261.648941639, 660096.664568322, 575010.737633834, 461911.350659926))
"127"		"cell_3.496"		3		"778,394262467518"		"652,89477207524"		"11778,6489593155"		"857"		"1,15636309541404"		"0,857"		999		"778,394262467518"		3		"1,11864049439287"		"518,929508311679"		"509,675502174408"		"2,08868701597246"		"2,89449623249081"		"5,4759931110195"		"0,0354985508879332"		"0,0310275465780517"		3		"518,929508311679"		"430,265153171941"		"93,8995411638984"		"850"		"0,944246947756397"		"0,85"		999		3		"509,675502174408"		"363,816880056184"		"122,702981020081"		"834"		"1,1887129465449"		"0,834"		999		NA		NA		NA		"Western Antarctic Peninsula/Domain 1 - General Protection Zone"		NA		"518,929508311679"		NA		"509,675502174408"		NA		NA		NA		NA		2		0,674155120046304		"#C3A1AE"		list(c(-2145969.28774713, -2463514.29007573, -2425591.33920661, -2112934.57461649, -2145969.28774713, 575010.737633834, 660096.664568322, 788122.401120179, 686534.060144396, 575010.737633834))
"128"		"cell_3.5"		3		"528,183514450846"		"477,943127773487"		"5451,13678218022"		"966"		"0,680470705600919"		"0,966"		999		"528,183514450846"		2		"0,427221840668197"		"528,183514450846"		"528,183514450846"		"2,38080430002556"		"2,68273302041158"		"6,67313569801454"		"0,0590909090909091"		"0,0257149844551865"		2		"528,183514450846"		"420,618741435635"		"151,748099930202"		"962"		"0,708837692628023"		"0,962"		999		2		"528,183514450846"		"420,150936786572"		"156,957578255049"		"965"		"0,688291568112287"		"0,965"		999		NA		NA		NA		NA		NA		"528,183514450846"		NA		"528,183514450846"		2		NA		NA		NA		6		0,784975695746678		"#A5AF84"		list(c(-2.31608766877978e-10, -2.72067228493004e-10, -116273.270354223, -98982.5526461885, -2.31608766877978e-10, -1891291.56610249, -2221670.88749619, -2218626.1647581, -1888699.61674218, -1891291.56610249))
"129"		"cell_3.510"		174		"2166,34058534519"		"2921,82069719248"		"66469,0266733445"		"1"		"-2,93030871206977"		"0,001"		999		"2166,34058534519"		28		"-1,995653161844"		"369,709269802201"		"80,0240332357477"		"-0,382835687245131"		"-0,296173378242959"		"32,0723614322459"		"0,777641776194642"		"-0,502588201548359"		28		"369,709269802201"		"424,034397283121"		"19,1841544862873"		"13"		"-2,8317707470377"		"0,013"		999		28		"80,0240332357477"		"129,971037521282"		"20,3259293077421"		"10"		"-2,45730483115033"		"0,01"		999		NA		"-1,995653161844"		NA		"Western Antarctic Peninsula/Domain 1 - General Protection Zone"		NA		NA		"80,0240332357477"		NA		NA		NA		NA		NA		2		0,674155120046304		"#C3A1AE"		list(c(-2112934.57461649, -2425591.33920661, -2381020.01107751, -2074108.45468511, -2112934.57461649, 686534.060144396, 788122.401120179, 913987.948952283, 796175.640516498, 686534.060144396))
"130"		"cell_3.511"		44		"1688,72788924591"		"1890,20214994975"		"46926,467806029"		"185"		"-0,930059296106745"		"0,185"		999		"1688,72788924591"		14		"0,0959266884804943"		"410,620643197738"		"128,515292599095"		"0,130487757841622"		"-0,168242148975123"		"72,8865396192753"		"1,24950245048439"		"0,340136008920948"		14		"410,620643197738"		"424,527193595392"		"28,461336582354"		"263"		"-0,488611993235631"		"0,263"		999		14		"128,515292599095"		"174,172593473973"		"37,5066237765549"		"115"		"-1,21731300441438"		"0,115"		999		NA		NA		NA		"Western Antarctic Peninsula/Domain 1 - Krill Fishery Zone"		NA		NA		NA		NA		NA		NA		NA		NA		2		0,674155120046304		"#C3A1AE"		list(c(-2425591.33920661, -2736470.10154787, -2686186.23680937, -2381020.01107751, -2425591.33920661, 788122.401120179, 889133.034145365, 1031130.28771824, 913987.948952283, 788122.401120179))
"131"		"cell_3.524"		35		"1715,45097327507"		"2063,22171234227"		"56691,9158184533"		"75"		"-1,46060395237286"		"0,075"		999		"1715,45097327507"		16		"-0,574152846512509"		"362,588093284542"		"131,016938095295"		"-0,602868553934391"		"0,036097646680472"		"35,5048334824485"		"0,775051476722934"		"-0,303227754782964"		16		"362,588093284542"		"423,835324176383"		"27,2505293049526"		"39"		"-2,24756114666404"		"0,039"		999		16		"131,016938095295"		"166,099384266347"		"31,337851898844"		"130"		"-1,11949109608069"		"0,13"		999		NA		NA		NA		"Western Antarctic Peninsula/Domain 1 - General Protection Zone"		NA		NA		NA		NA		NA		NA		NA		NA		2		0,674155120046304		"#C3A1AE"		list(c(-2074108.45468511, -2381020.01107751, -2329922.47260072, -2029597.34764895, -2074108.45468511, 796175.640516498, 913987.948952283, 1037348.31934683, 903634.958799435, 796175.640516498))
"132"		"cell_3.525"		96		"2075,03375281809"		"2586,826009603"		"57923,937368956"		"17"		"-2,12649650495138"		"0,017"		999		"2075,03375281808"		23		"-0,93373329569326"		"423,408544327479"		"81,3611216249372"		"0,341911647587403"		"-0,390472605633432"		"31,5899735211312"		"0,564104461687727"		"-0,0352028975840993"		23		"423,408544327479"		"424,240373909282"		"20,473139959171"		"397"		"-0,0406302884394981"		"0,397"		999		23		"81,3611216249372"		"139,364768051274"		"24,7056830384846"		"7"		"-2,3477855818025"		"0,007"		999		NA		NA		NA		"Western Antarctic Peninsula/Domain 1 - Krill Fishery Zone"		NA		NA		"81,3611216249372"		NA		NA		NA		NA		NA		2		0,674155120046304		"#C3A1AE"		list(c(-2381020.01107751, -2686186.23680937, -2628539.72231028, -2329922.47260072, -2381020.01107751, 913987.948952283, 1031130.28771824, 1170301.28484547, 1037348.31934683, 913987.948952283))
"133"		"cell_3.527"		2		"528,183514450568"		"477,038192798098"		"5723,14178102914"		"938"		"0,676065324940061"		"0,938"		999		"528,183514450568"		2		"0,427221840666373"		"528,183514450568"		"528,183514450568"		"2,38080430002124"		"2,68273302040748"		"107,187040989313"		"0,642857142857143"		"4,03131141793931"		2		"528,183514450568"		"423,433352865423"		"152,055876133698"		"951"		"0,688892558765972"		"0,951"		999		2		"528,183514450568"		"421,579937550757"		"154,105888843397"		"939"		"0,691755374826343"		"0,939"		999		NA		NA		NA		NA		NA		"528,183514450568"		NA		"528,183514450568"		2		NA		NA		"4,03131141793931"		7		0,775732810999425		"#8FAECD"		list(c(-2989388.84358284, -3290412.75358831, -3219799.32258026, -2925235.49302451, -2989388.84358284, 1147518.86378756, 1263071.1165244, 1433547.01934972, 1302398.75277717, 1147518.86378756))
"134"		"cell_3.539"		380		"3148,92149701466"		"3699,02417040119"		"73030,1198547341"		"22"		"-2,03560143726485"		"0,022"		999		"3148,92149701466"		41		"0,0104656961100611"		"422,939602823197"		"85,4972035608899"		"0,4629536496052"		"-0,0698359470829796"		"144,231606955748"		"3,03493193245548"		"-0,591075214809595"		41		"422,939602823197"		"423,992659803739"		"14,7120013493226"		"431"		"-0,0715780916231734"		"0,431"		999		41		"85,4972035608899"		"113,036879271625"		"13,9936282494376"		"20"		"-1,96801538670587"		"0,02"		999		NA		NA		NA		"Western Antarctic Peninsula/Domain 1 - General Protection Zone"		NA		NA		"85,4972035608899"		NA		NA		41		NA		NA		2		0,674155120046304		"#C3A1AE"		list(c(-2329922.47260072, -2628539.72231028, -2563688.5631399, -2272438.77857745, -2329922.47260072, 1037348.31934683, 1170301.28484547, 1306264.56749758, 1157865.39010325, 1037348.31934683))
"135"		"cell_3.540"		8		"1019,70380500657"		"948,746785774209"		"23651,8887163341"		"652"		"0,46138391500418"		"0,652"		999		"1019,70380500657"		5		"0,97261456931764"		"459,703912702589"		"298,684336920018"		"0,948732240177226"		"0,609768885875392"		"12,5232160877883"		"0,0915251276239182"		"0,254604140327379"		5		"459,703912702589"		"423,761136924298"		"62,738571088006"		"676"		"0,572897583655083"		"0,676"		999		5		"298,684336920018"		"282,415954144443"		"87,0958363762879"		"574"		"0,186787146807907"		"0,574"		999		NA		NA		NA		"Western Antarctic Peninsula/Domain 1 - Krill Fishery Zone"		NA		NA		NA		NA		NA		NA		NA		NA		2		0,674155120046304		"#C3A1AE"		list(c(-2628539.72231028, -2925235.49302451, -2853064.27531042, -2563688.5631399, -2628539.72231028, 1170301.28484547, 1302398.75277717, 1453708.85731404, 1306264.56749758, 1170301.28484547))
"136"		"cell_3.550"		68		"2723,46688848646"		"3296,00819825658"		"73505,2598521238"		"18"		"-2,11177487524432"		"0,018"		999		"2723,46688848646"		34		"-0,304807412670419"		"368,146175272706"		"96,8054864475369"		"-0,328721899408246"		"0,0341010438503826"		"34,9418467910245"		"0,678141399587522"		"-0,107906407679931"		34		"368,146175272706"		"424,197592002337"		"16,9714503490004"		"6"		"-3,30268866696664"		"0,006"		999		34		"96,8054864475369"		"121,096380882952"		"16,9164499154354"		"75"		"-1,43593334043751"		"0,075"		999		NA		NA		NA		NA		NA		NA		NA		NA		NA		34		NA		NA		2		0,674155120046304		"#C3A1AE"		list(c(-1389542.01786436, -1685153.12453975, -1637906.54220801, -1350583.47433831, -1389542.01786436, 708007.021243735, 858628.403248059, 945645.783051245, 779759.732472284, 708007.021243735))
"137"		"cell_3.552"		23		"1520,06420397468"		"1711,55632807163"		"40504,2294537345"		"172"		"-0,951482333939931"		"0,172"		999		"1520,06420397468"		12		"-0,133377677033307"		"411,429089003412"		"150,647234920284"		"0,0962701140178077"		"-0,0212240779109629"		"18,8899736742098"		"0,205007761776401"		"0,265321521533916"		12		"411,429089003412"		"423,580124621909"		"33,8413177715593"		"281"		"-0,359059174365516"		"0,281"		999		12		"150,647234920284"		"187,746442429387"		"42,3807654433568"		"191"		"-0,875378420398931"		"0,191"		999		NA		NA		NA		"Weddell Sea - General Protection Zone"		NA		NA		NA		NA		NA		NA		NA		NA		2		0,674155120046304		"#C3A1AE"		list(c(-1979523.25535847, -2272438.77857745, -2208726.48781739, -1924023.42742002, -1979523.25535847, 1008617.4764712, 1157865.39010325, 1275208.83230763, 1110835.4437481, 1008617.4764712))
"138"		"cell_3.553"		146		"2725,71610362478"		"3106,9571181007"		"68782,4748593454"		"69"		"-1,45365289479242"		"0,069"		999		"2725,71610362478"		31		"0,717912083547124"		"421,588149983166"		"104,734472001885"		"0,482681730979349"		"0,109825024394858"		"87,6264112434974"		"1,39423540492727"		"0,758122010926494"		31		"421,588149983166"		"423,863890251506"		"17,9152309467665"		"389"		"-0,127028240668619"		"0,389"		999		31		"104,734472001885"		"125,156127814497"		"18,4821047053676"		"137"		"-1,10494211228449"		"0,137"		999		NA		NA		NA		"Weddell Sea - General Protection Zone"		NA		NA		NA		NA		NA		NA		NA		NA		2		0,674155120046304		"#C3A1AE"		list(c(-2272438.77857745, -2563688.5631399, -2491810.51181776, -2208726.48781739, -2272438.77857745, 1157865.39010325, 1306264.56749758, 1438647.46976752, 1275208.83230763, 1157865.39010325))
"139"		"cell_3.554"		289		"3379,56104847144"		"4083,22166959101"		"77487,9709544153"		"7"		"-2,52781975108805"		"0,007"		999		"3379,56104847144"		48		"-1,06505933047713"		"400,439765020392"		"73,8863501013671"		"-0,0723765430366573"		"-0,244681685173907"		"98,6829951456467"		"2,41398602395306"		"-1,16650577399005"		48		"400,439765020392"		"423,336317674686"		"12,9163501539224"		"56"		"-1,77267977264773"		"0,056"		999		48		"73,8863501013671"		"107,843377113071"		"11,9775438580303"		"1"		"-2,83505762234696"		"0,001"		999		NA		NA		NA		"Western Antarctic Peninsula/Domain 1 - General Protection Zone"		NA		NA		"73,8863501013671"		NA		NA		48		"-1,16650577399005"		NA		2		0,674155120046304		"#C3A1AE"		list(c(-2563688.5631399, -2853064.27531042, -2773073.00673177, -2491810.51181776, -2563688.5631399, 1306264.56749758, 1453708.85731404, 1601034.44691907, 1438647.46976752, 1306264.56749758))
"140"		"cell_3.556"		3		"741,392505443073"		"654,742065849353"		"12232,9430843485"		"690,5"		"0,783439190493269"		"0,6905"		999		"741,392505443073"		3		"0,875831519541667"		"494,261670295382"		"460,339826141253"		"1,70498131338172"		"2,16561612470371"		"85,8439098036202"		"2,0188679245283"		"-0,834911575937534"		3		"494,261670295382"		"423,527431426259"		"97,172197607806"		"700"		"0,727926717831489"		"0,7"		999		3		"460,339826141253"		"350,449558467296"		"124,230219177609"		"717,5"		"0,884569538727532"		"0,7175"		999		NA		NA		NA		NA		NA		"494,261670295382"		NA		"460,339826141253"		NA		NA		"-0,834911575937534"		NA		4		0,75010651775847		"#D69D94"		list(c(-3140360.64543453, -3425375.70274349, -3329338.55763181, -3052314.45804345, -3140360.64543453, 1600093.66943964, 1745316.09462767, 1922194.51247213, 1762254.57400277, 1600093.66943964))
"141"		"cell_3.564"		109		"2723,46688848646"		"3296,00819825658"		"73505,2598521238"		"18"		"-2,11177487524432"		"0,018"		999		"2723,46688848646"		35		"-0,650882593354302"		"368,146175272706"		"96,8054864475369"		"-0,329580684278917"		"0,0469982803730671"		"34,9418467910245"		"0,678141399587522"		"-0,107906407679931"		34		"368,146175272706"		"424,197592002337"		"16,9714503490004"		"6"		"-3,30268866696664"		"0,006"		999		34		"96,8054864475369"		"121,096380882952"		"16,9164499154354"		"75"		"-1,43593334043751"		"0,075"		999		NA		NA		NA		"Weddell Sea - General Protection Zone"		NA		NA		NA		NA		NA		35		NA		NA		2		0,674155120046304		"#C3A1AE"		list(c(-1350583.47433831, -1637906.54220801, -1586170.57189357, -1307923.075387, -1350583.47433831, 779759.732472284, 945645.783051245, 1030071.21349412, 849375.17647456, 779759.732472284))
"142"		"cell_3.567"		2		"400,598319760598"		"475,017114680497"		"6180,30503438958"		"155"		"-0,946624363490249"		"0,155"		999		"273,01312507281"		2		"-0,410004086426666"		"273,01312507281"		"273,01312507281"		"-1,58834506247503"		"-1,08712757274118"		"2,76081124719144"		"0,0192130906416621"		"-0,0712736675760203"		2		"273,01312507281"		"420,74487176546"		"158,398517231452"		"168"		"-0,932658646524981"		"0,168"		999		2		"273,01312507281"		"426,16271000453"		"153,383667511426"		"154"		"-0,998473875455557"		"0,154"		999		NA		NA		NA		"Weddell Sea - General Protection Zone"		"273,01312507281"		NA		NA		NA		2		NA		NA		NA		1		0,785737450426805		"#C9A66D"		list(c(-2208726.48781739, -2491810.51181776, -2413102.58108635, -2138960.23128092, -2208726.48781739, 1275208.83230763, 1438647.46976752, 1567087.13932199, 1389057.01574133, 1275208.83230763))
"143"		"cell_3.568"		379		"4112,13051889029"		"4453,13822663305"		"84793,4553010713"		"129"		"-1,1710704675014"		"0,129"		999		"4112,13051889029"		55		"1,06296293722062"		"424,483168766223"		"94,8682461304053"		"-0,0040418893971141"		"-0,00943245699342633"		"202,315083119397"		"3,71719685639318"		"0,0559949410007128"		55		"424,483168766223"		"423,953776263992"		"11,8202940129997"		"474"		"0,0447867457144714"		"0,474"		999		55		"94,8682461304053"		"103,845707091217"		"10,4504874319578"		"190"		"-0,859047103712915"		"0,19"		999		NA		NA		NA		"Western Antarctic Peninsula/Domain 1 - Krill Fishery Zone"		NA		NA		"94,8682461304053"		NA		NA		55		NA		NA		2		0,674155120046304		"#C3A1AE"		list(c(-2491810.51181776, -2773073.00673177, -2685480.93779561, -2413102.58108635, -2491810.51181776, 1438647.46976752, 1601034.44691907, 1743971.71239164, 1567087.13932199, 1438647.46976752))
"144"		"cell_3.577"		34		"2723,46688848646"		"3296,00819825658"		"73505,2598521238"		"18"		"-2,11177487524432"		"0,018"		999		"2723,46688848646"		35		"-0,650882593354302"		"368,146175272706"		"96,8054864475369"		"-0,329580684278917"		"0,0469982803730671"		"34,9418467910245"		"0,678141399587522"		"-0,107906407679931"		34		"368,146175272706"		"424,197592002337"		"16,9714503490004"		"6"		"-3,30268866696664"		"0,006"		999		34		"96,8054864475369"		"121,096380882952"		"16,9164499154354"		"75"		"-1,43593334043751"		"0,075"		999		NA		NA		NA		"Weddell Sea - General Protection Zone"		NA		NA		NA		NA		NA		35		NA		NA		2		0,674155120046304		"#C3A1AE"		list(c(-1028710.62785929, -1307923.075387, -1261677.75019868, -992337.649657985, -1028710.62785929, 668052.492934803, 849375.17647456, 916662.542157465, 720975.50461741, 668052.492934803))
"145"		"cell_3.578"		68		"2723,46688848646"		"3296,00819825658"		"73505,2598521238"		"18"		"-2,11177487524432"		"0,018"		999		"2723,46688848646"		35		"-0,650882593354302"		"368,146175272706"		"96,8054864475369"		"-0,329580684278917"		"0,0469982803730671"		"34,9418467910245"		"0,678141399587522"		"-0,107906407679931"		34		"368,146175272706"		"424,197592002337"		"16,9714503490004"		"6"		"-3,30268866696664"		"0,006"		999		34		"96,8054864475369"		"121,096380882952"		"16,9164499154354"		"75"		"-1,43593334043751"		"0,075"		999		NA		NA		NA		"Weddell Sea - General Protection Zone"		NA		NA		NA		NA		NA		35		NA		NA		2		0,674155120046304		"#C3A1AE"		list(c(-1307923.075387, -1586170.57189357, -1530087.01829492, -1261677.75019868, -1307923.075387, 849375.17647456, 1030071.21349412, 1111673.29034018, 916662.542157465, 849375.17647456))
"146"		"cell_3.581"		22		"1409,64058765369"		"1427,06579278633"		"37615,2182340503"		"446"		"-0,0898454537739946"		"0,446"		999		"1409,64058765369"		9		"0,701305447061041"		"435,631281547165"		"195,944345519767"		"0,390480861052383"		"0,214963867355134"		"28,2819134542074"		"0,544279435255074"		"-0,174672090917907"		9		"435,631281547165"		"421,591310178475"		"44,4626941866617"		"539"		"0,315769694696144"		"0,539"		999		9		"195,944345519767"		"215,003950869372"		"53,8275393393572"		"371"		"-0,354086506341"		"0,371"		999		NA		NA		NA		"Weddell Sea - General Protection Zone"		NA		NA		NA		NA		NA		NA		NA		NA		2		0,674155120046304		"#C3A1AE"		list(c(-2138960.23128092, -2413102.58108635, -2327780.50391289, -2063331.23342781, -2138960.23128092, 1389057.01574133, 1567087.13932199, 1691231.53195446, 1499097.89044706, 1389057.01574133))
"147"		"cell_3.582"		336		"3546,93051534666"		"4238,07021203179"		"81992,993054204"		"9"		"-2,41366764069655"		"0,009"		999		"3546,93051534666"		51		"-1,10523600820961"		"418,24808219696"		"78,2543801324107"		"0,0881086815051583"		"-0,20314118416948"		"196,971546379974"		"3,27372079639696"		"1,50640155559607"		51		"418,24808219696"		"423,977264255196"		"12,6063223716339"		"295"		"-0,454468947353527"		"0,295"		999		51		"78,2543801324107"		"105,840338299853"		"11,0983351168699"		"7"		"-2,4855942694964"		"0,007"		999		NA		NA		NA		"Western Antarctic Peninsula/Domain 1 - Krill Fishery Zone"		NA		NA		"78,2543801324107"		NA		NA		51		NA		"1,50640155559607"		2		0,674155120046304		"#C3A1AE"		list(c(-2413102.58108635, -2685480.93779561, -2590528.15227445, -2327780.50391289, -2413102.58108635, 1567087.13932199, 1743971.71239164, 1882128.87262253, 1691231.53195446, 1567087.13932199))
"148"		"cell_3.583"		24		"1942,77083028658"		"2069,10099660666"		"49952,1365579098"		"283"		"-0,565236285319447"		"0,283"		999		"1942,77083028658"		16		"0,9175412210914"		"419,134735465368"		"126,486832492196"		"0,276708693686859"		"-0,030829658786157"		"135,558028136381"		"1,74490307966633"		"2,58799487681623"		16		"419,134735465368"		"423,895007505785"		"27,1098959522454"		"371"		"-0,175591675040075"		"0,371"		999		16		"126,486832492196"		"166,358476948968"		"34,5581214408879"		"133"		"-1,15375613008864"		"0,133"		999		NA		NA		NA		NA		NA		NA		NA		NA		NA		NA		NA		"2,58799487681623"		2		0,674155120046304		"#C3A1AE"		list(c(-2685480.93779561, -2955902.08888665, -2851387.79756645, -2590528.15227445, -2685480.93779561, 1743971.71239164, 1919585.26127138, 2071654.49876757, 1882128.87262253, 1743971.71239164))
"149"		"cell_3.59"		20		"1519,16396966169"		"1890,87835728271"		"45004,3719827882"		"42"		"-1,75219331242123"		"0,042"		999		"1519,16396966169"		14		"-1,01676754003395"		"407,806264707405"		"105,622769854241"		"0,0867103876774346"		"-0,506453881081011"		"16,3209271975001"		"0,317830019273772"		"-0,217751288407311"		14		"407,806264707405"		"422,329272984044"		"31,256649233326"		"257"		"-0,464637401412637"		"0,257"		999		14		"105,622769854241"		"174,527904060248"		"37,5643817667967"		"35"		"-1,83432099678298"		"0,035"		999		NA		NA		"NAMPA_RS-GPZi"		NA		NA		NA		NA		NA		NA		NA		NA		NA		2		0,674155120046304		"#C3A1AE"		list(c(-255023.812895199, -324242.328819832, -403633.338735747, -317466.610330223, -255023.812895199, -1199792.70878075, -1525440.2229332, -1506380.12779047, -1184801.51945906, -1199792.70878075))
