"";"grids";"richness";"PD_obs";"pd_rand_mean";"pd_rand_sd";"pd_obs_rank";"zscore";"pd_obs_p";"reps";"PD";"SR";"mpd";"mntd";"std_resid_loess";"coldspot10_stdPDloess";"hotspot10_stdPDloess";"mpa";"name";"coldspot5_stdPDloess";"hotspot5_stdPDloess";"coldspot2.5_stdPDloess";"hotspot2.5_stdPDloess";"coldspot10_mpd";"hotspot10_mpd";"coldspot5_mpd";"hotspot5_mpd";"coldspot2.5_mpd";"hotspot2.5_mpd";"coldspot10_mntd";"hotspot10_mntd";"coldspot5_mntd";"hotspot5_mntd";"coldspot2.5_mntd";"hotspot2.5_mntd";"coldspot10_sr";"hotspot10_sr";"coldspot5_sr";"hotspot5_sr";"coldspot2.5_sr";"hotspot2.5_sr";"PE";"WE";"std_PE";"ntaxa.x";"mpd.obs";"mpd.rand.mean";"mpd.rand.sd";"mpd.obs.rank";"mpd.obs.z";"mpd.obs.p";"runs.x";"ntaxa.y";"mntd.obs";"mntd.rand.mean";"mntd.rand.sd";"mntd.obs.rank";"mntd.obs.z";"mntd.obs.p";"runs.y";"coldspot10_stdPE";"hotspot10_stdPE";"coldspot5_stdPE";"hotspot5_stdPE";"coldspot2.5_stdPE";"hotspot2.5_stdPE";"loess_mpd";"loess_mntd";"pd_complementarity";"pd_added";"pd_added_perc";"pd_added_perc_hot";"cluster";"ED";"COLOURS";"geometry"
"130";"cell_3.1464";8;414,7703828919;405,000052393816;6099,29818160047;473;0,125103460209755;0,473;999;363,9831586579;3;242,655439105267;201,319760800867;0,136180534730042;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;201,319760800867;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,54856687393043;0,0182007766691288;0,0234135322101884;3;242,655439105267;236,362397084779;74,2147488271741;477;0,084795032253529;0,477;999;3;201,319760800867;195,65107561041;83,8969944062751;456;0,0675672022647887;0,456;999;NA;NA;NA;NA;NA;NA;0,658601749982467;0,701341362569706;FALSE;NA;NA;NA;2;0,60588208588518;"#BCA4A8";list(c(2138246.84568776, 2379600.92927794, 2264204.62865946, 2034554.76321897, 2138246.84568776, -1925286.10756436, -2142602.30053676, -2264204.62865946, -2034554.76321897, -1925286.10756436))
"131";"cell_3.1466";8;579,8571321863;786,142537335154;21354,7391161008;89;-1,41163158582611;0,089;999;529,0699079523;8;167,988898158521;85,2766904192875;-0,190477597699559;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11,6748313663031;0,138935943784993;0,338482364370763;8;167,988898158521;236,19423986292;42,1938119924772;76;-1,61647735730914;0,076;999;8;85,2766904192875;139,916242425409;42,1442870721393;105;-1,29648775200761;0,105;999;NA;NA;NA;NA;NA;NA;-0,373474921308607;-0,19904207792312;FALSE;NA;NA;NA;2;0,60588208588518;"#BCA4A8";list(c(2619220.73568806, 2856937.81100941, 2718393.54905722, 2492204.31890874, 2619220.73568806, -2358356.94332229, -2572398.35934029, -2718393.54905722, -2492204.31890874, -2358356.94332229))
"132";"cell_3.1477";22;510,4815602918;1046,67741666585;29558,4328062649;2;-3,11876571652409;0,002;999;459,6943360578;12;113,475399933636;40,2208284812;-0,909486924510462;NA;NA;NA;"East Antarctic";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,17088932145449;0,247691206026918;-0,275366178169672;12;113,475399933636;236,930807035823;32,8193669520074;1;-3,76166326677533;0,001;999;12;40,2208284812;119,66849550834;29,9807586312422;2;-2,6499551930734;0,002;999;NA;NA;NA;NA;NA;NA;-1,03107980849129;-0,680624144017341;FALSE;NA;NA;NA;2;0,60588208588518;"#BCA4A8";list(c(1803417.62550741, 2034554.76321897, 1925286.10756436, 1706562.51839235, 1803417.62550741, -1803417.62550741, -2034554.76321897, -2138246.84568776, -1895329.69026497, -1803417.62550741))
"133";"cell_3.1478";6;474,1570213407;494,390859294247;8780,56672871847;422;-0,215931993238989;0,422;999;446,9044951907;4;230,808931074017;158,613089391925;0,125494085957457;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,42549970414199;0,0225477475156749;0,0606474467008363;4;230,808931074017;234,794750742534;62,2839429209707;438;-0,0639943375706764;0,438;999;4;158,613089391925;178,527265548278;68,5678311410746;414;-0,290430305654279;0,414;999;NA;NA;NA;NA;NA;NA;0,470093284047958;0,247184056033353;FALSE;NA;NA;NA;2;0,60588208588518;"#BCA4A8";list(c(2034554.76321897, 2264204.62865946, 2142602.30053676, 1925286.10756436, 2034554.76321897, -2034554.76321897, -2264204.62865946, -2379600.92927794, -2138246.84568776, -2034554.76321897))
"134";"cell_3.1479";5;425,623274282;573,132211864116;12142,7520862083;88;-1,33862758710207;0,088;999;318,290053088;5;137,0050399274;105,7549756104;-0,187613693366192;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,92410011140389;0,0274844525520809;0,0280553485559226;5;137,0050399274;236,238435271747;52,6345189413592;52;-1,88532919726889;0,052;999;5;105,7549756104;164,618593830764;59,0674543892337;161;-0,996549095081586;0,161;999;NA;NA;NA;NA;NA;NA;-0,813032090571216;-0,421194501536369;FALSE;NA;NA;NA;2;0,60588208588518;"#BCA4A8";list(c(2264204.62865946, 2492204.31890874, 2358356.94332229, 2142602.30053676, 2264204.62865946, -2264204.62865946, -2492204.31890874, -2619220.73568806, -2379600.92927794, -2264204.62865946))
"135";"cell_3.1480";2;199,213523827;312,08867750641;2463,35133476353;9;-2,27423414629741;0,009;999;12,8614818;2;12,8614818;12,8614818;-0,297747795910697;NA;NA;NA;NA;NA;NA;NA;NA;12,8614818;NA;12,8614818;NA;12,8614818;NA;12,8614818;NA;12,8614818;NA;NA;NA;2;NA;2;NA;NA;NA;3,76042685938883;0,21978021978022;-0,196056183755696;2;12,8614818;238,718412842533;99,4959205914949;13;-2,27001197335361;0,013;999;2;12,8614818;235,777340818449;102,986670769531;11;-2,1645117504313;0,011;999;NA;NA;NA;NA;NA;NA;-2,41028585935605;-2,97111932132996;FALSE;NA;NA;NA;3;0,70888590534119;"#A0B368";list(c(2492204.31890874, 2718393.54905722, 2572398.35934029, 2358356.94332229, 2492204.31890874, -2492204.31890874, -2718393.54905722, -2856937.81100941, -2619220.73568806, -2492204.31890874))
"136";"cell_3.149";2;219,68592193;311,344141288596;2386,72828067926;125;-1,87616023276873;0,125;999;53,806278;2;53,806278;53,806278;-0,237960030378452;NA;NA;NA;NA;NA;NA;NA;NA;53,806278;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;2;NA;NA;NA;0,834822526026659;0,0139046941678521;-0,00575204894860658;2;53,806278;235,110482582287;101,678979567283;133;-1,78310409244729;0,133;999;2;53,806278;231,631158777427;102,359823028411;143;-1,73725271807151;0,143;999;NA;NA;NA;NA;NA;NA;-1,8562452948458;-2,24635731452793;FALSE;NA;NA;NA;2;0,60588208588518;"#BCA4A8";list(c(-1601034.44691907, -1762254.57400277, -1919585.26127138, -1743971.71239164, -1601034.44691907, -2773073.00673177, -3052314.45804345, -2955902.08888665, -2685480.93779561, -2773073.00673177))
"137";"cell_3.1491";636;1837,76971413165;3360,57354452137;67438,5152623333;1;-5,86394597466187;0,001;999;1810,51718798165;67;159,871048159199;33,0200560557821;-1,80658808234697;-1,80658808234697;NA;NA;"East Antarctic";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;67;NA;67;NA;67;40,1906107271948;3,96965253841499;-3,60065849875111;67;159,871048159199;236,035762370746;11,3441741817334;1;-6,71399371971812;0,001;999;67;33,0200560557821;66,5679145419332;7,79351366615365;1;-4,30458711220918;0,001;999;-3,60065849875111;NA;-3,60065849875111;NA;-3,60065849875111;NA;-0,264058035595016;-0,0592159196344243;FALSE;NA;NA;NA;1;0,65659849444449;"#D79C9A";list(c(1706562.51839235, 1925286.10756436, 1810740.37651391, 1605029.84203609, 1706562.51839235, -1895329.69026497, -2138246.84568776, -2236078.14218024, -1982046.78808427, -1895329.69026497))
"138";"cell_3.1492";81;1678,9081488194;1530,85002667662;43210,3520228568;780;0,712259637957178;0,78;999;1651,6556226694;21;240,398973424738;118,303622920119;1,48592562386263;NA;1,48592562386263;NA;NA;NA;1,48592562386263;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;56,3561040271829;1,20992510936693;1,1738547646009;21;240,398973424738;235,99599632344;23,6166017090641;555;0,186435675866456;0,555;999;21;118,303622920119;100,959701488109;20,6290170576814;800;0,840753652174243;0,8;999;NA;1,1738547646009;NA;NA;NA;NA;0,659013673146149;0,859990849928154;TRUE;192,782782931;0,0100417203506783;0,019060989616851;2;0,60588208588518;"#BCA4A8";list(c(1925286.10756436, 2142602.30053676, 2015127.24843874, 1810740.37651391, 1925286.10756436, -2138246.84568776, -2379600.92927794, -2488474.90915331, -2236078.14218024, -2138246.84568776))
"139";"cell_3.1493";6;692,0757314787;647,740245683713;15763,0782402309;627;0,353127025229799;0,627;999;664,8232053287;6;260,1845081365;156,357493752617;0,429504989625905;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,59327282519472;0,156638656606584;-0,0452222705859046;6;260,1845081365;233,45267187759;48,1276689192626;685;0,555435924057632;0,685;999;6;156,357493752617;154,692466958937;52,832723483225;529;0,031515066494884;0,529;999;NA;NA;NA;NA;NA;NA;0,850386445058195;0,705662279070122;FALSE;NA;NA;NA;2;0,60588208588518;"#BCA4A8";list(c(2142602.30053676, 2358356.94332229, 2218045.47528158, 2015127.24843874, 2142602.30053676, -2379600.92927794, -2619220.73568806, -2739058.05049066, -2488474.90915331, -2379600.92927794))
"140";"cell_3.150";20;757,453473001;922,240401175665;26415,8271747121;159;-1,01388955909298;0,159;999;710,720082827;10;188,118052915309;103,7406204703;0,082190775775951;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8,20750936482312;0,159040838889888;0,131420183178828;10;188,118052915309;235,511420025985;35,9733444451297;99;-1,31745790783966;0,099;999;10;103,7406204703;130,078462223799;36,1622382824465;237;-0,72832443467096;0,237;999;NA;NA;NA;NA;NA;NA;-0,03050821310874;0,339450134916878;FALSE;NA;NA;NA;2;0,60588208588518;"#BCA4A8";list(c(-1762254.57400277, -1922194.51247213, -2093804.328768, -1919585.26127138, -1762254.57400277, -3052314.45804345, -3329338.55763181, -3224175.92695315, -2955902.08888665, -3052314.45804345))
"141";"cell_3.1505";682;1686,04035805185;3198,09762336595;65254,5195573007;1;-5,91919900120591;0,001;999;1658,78783190185;62;153,2314375339;28,628801604812;-1,64268956023165;-1,64268956023165;NA;NA;"East Antarctic";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;62;NA;62;NA;62;30,2986093900485;3,14400948938306;-2,95962859899655;62;153,2314375339;236,54825261216;12,6317841965482;1;-6,59580735245837;0,001;999;62;28,628801604812;68,7677895378088;8,3356357435243;1;-4,81534812316859;0,001;999;-2,95962859899655;NA;-2,95962859899655;NA;-2,95962859899655;NA;-0,241443478946345;-0,115261480248228;FALSE;NA;NA;NA;2;0,60588208588518;"#BCA4A8";list(c(1605029.84203609, 1810740.37651391, 1691231.53195446, 1499097.89044706, 1605029.84203609, -1982046.78808427, -2236078.14218024, -2327780.50391289, -2063331.23342781, -1982046.78808427))
"142";"cell_3.1507";35;1370,400784225;1376,25310477606;39728,2942783886;482;-0,0293614937483815;0,482;999;1343,148258075;18;237,075305907665;93,1401616605945;0,835076165439809;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;41,2417376694688;0,687168897872946;1,07671161594438;18;237,075305907665;235,928513789033;26,5940784927168;496;0,0431220852020358;0,496;999;18;93,1401616605945;106,875996093826;23,2087986960101;289;-0,591837372245935;0,289;999;NA;1,07671161594438;NA;NA;NA;NA;0,564527252574947;0,332592144406714;FALSE;NA;NA;NA;2;0,60588208588518;"#BCA4A8";list(c(2015127.24843874, 2218045.47528158, 2071654.49876757, 1882128.87262254, 2015127.24843874, -2488474.90915331, -2739058.05049066, -2851387.79756645, -2590528.15227445, -2488474.90915331))
"143";"cell_3.1508";61;1675,0449122146;1626,8487662248;46420,893093338;582;0,223694633524182;0,582;999;1647,7923860646;23;247,818188818028;97,0055874937044;1,34624934147477;NA;1,34624934147477;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;66,8432080750827;1,28358900221979;1,60095870591283;23;247,818188818028;236,102148193214;23,2338262497186;685;0,504266516366666;0,685;999;23;97,0055874937044;97,8934996543823;19,351963800699;477;-0,0458822768491255;0,477;999;NA;1,60095870591283;NA;NA;NA;NA;0,809689849793836;0,537704728535212;FALSE;NA;NA;0,0172692659090422;2;0,60588208588518;"#BCA4A8";list(c(2218045.47528158, 2419352.40452562, 2259675.17293727, 2071654.49876757, 2218045.47528158, -2739058.05049066, -2987651.40500493, -3110176.05416844, -2851387.79756645, -2739058.05049066))
"144";"cell_3.1518";23;428,126755782346;861,449699128633;24801,088736603;4;-2,75154304522571;0,004;999;319,852415492846;9;92,5829386999602;45,2708116491547;-0,763085854506432;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6,02359106301345;0,513879442356679;-0,521624542421989;9;92,5829386999602;236,366776631287;36,6444322984974;2;-3,92375673226686;0,002;999;9;45,2708116491547;133,724137736444;38,5516113661586;5;-2,29441320226981;0,005;999;NA;NA;NA;NA;NA;NA;-1,36571909656175;-0,784452103335361;FALSE;NA;NA;NA;1;0,65659849444449;"#D79C9A";list(c(1305865.38311779, 1499097.89044706, 1389057.01574133, 1210008.68828691, 1305865.38311779, -1797369.50389249, -2063331.23342781, -2138960.23128092, -1863249.98500425, -1797369.50389249))
"145";"cell_3.1519";251;839,918521706646;2097,42518115544;57201,3940999816;1;-5,25783540988999;0,001;999;789,131297472646;33;126,806206186779;12,9714271588939;-1,60836479949631;-1,60836479949631;NA;NA;"East Antarctic";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12,9714271588939;NA;12,9714271588939;NA;NA;NA;NA;33;NA;NA;NA;NA;9,20567996803057;1,21237461661602;-1,18673586125132;33;126,806206186779;236,622768298417;18,0177500002406;1;-6,09490985889864;0,001;999;33;12,9714271588939;86,0632635256793;13,9409435569624;1;-5,24296193210549;0,001;999;-1,18673586125132;NA;NA;NA;NA;NA;-0,554771597788448;-0,670801642223048;FALSE;NA;NA;NA;1;0,65659849444449;"#D79C9A";list(c(1499097.89044706, 1691231.53195446, 1567087.13932199, 1389057.01574133, 1499097.89044706, -2063331.23342781, -2327780.50391289, -2413102.58108635, -2138960.23128092, -2063331.23342781))
"146";"cell_3.1521";14;770,162409106;791,261627746293;21284,2393082379;434;-0,144622979947812;0,434;999;770,162409106;8;230,118893665357;134,673831449962;0,365291551511967;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25,4613162013179;0,382254373988669;0,593978127846325;8;230,118893665357;235,189117071738;40,6253616632416;404;-0,124804388165444;0,404;999;8;134,673831449962;140,094804306348;43,4725945384535;479;-0,124698627122201;0,479;999;NA;NA;NA;NA;NA;NA;0,467231126304516;0,675334506803281;FALSE;NA;NA;NA;2;0,60588208588518;"#BCA4A8";list(c(1882128.87262254, 2071654.49876757, 1919585.26127138, 1743971.71239164, 1882128.87262254, -2590528.15227445, -2851387.79756645, -2955902.08888665, -2685480.93779561, -2590528.15227445))
"147";"cell_3.1533";4;394,16498009;409,736941447949;5455,94311893629;385;-0,210818345357191;0,385;999;366,91245394;3;244,608302626667;158,15609169;0,0760043411439608;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,13770845584416;0,0183636470972649;0,052621940864382;3;244,608302626667;234,354973644547;75,7517413303491;468;0,135354366804658;0,468;999;3;158,15609169;199,726081972683;82,673629527131;349;-0,502820434042288;0,349;999;NA;NA;NA;NA;NA;NA;0,685026734552495;-0,0626968144167546;FALSE;NA;NA;NA;2;0,60588208588518;"#BCA4A8";list(c(1389057.01574133, 1567087.13932199, 1438647.46976752, 1275208.83230763, 1389057.01574133, -2138960.23128092, -2413102.58108635, -2491810.51181776, -2208726.48781739, -2138960.23128092))
"148";"cell_3.1547";8;425,711927872;495,026662932564;8911,7819691936;222;-0,73424887742698;0,222;999;398,459401722;4;199,947199625833;132,23804636075;-0,0159853770210337;NA;NA;"NAMPA_RS-KRZ";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,30693502065967;0,0240133646113892;0,0524876223628613;4;199,947199625833;235,09355951042;59,6729982201606;234;-0,588982637589544;0,234;999;4;132,23804636075;176,517430160432;68,749637084824;269;-0,644067164238981;0,269;999;NA;NA;NA;NA;NA;NA;0,0524907386647823;-0,21967940137382;FALSE;NA;NA;NA;2;0,60588208588518;"#BCA4A8";list(c(1275208.83230763, 1438647.46976752, 1306264.56749758, 1157865.39010325, 1275208.83230763, -2208726.48781739, -2491810.51181776, -2563688.5631399, -2272438.77857745, -2208726.48781739))
"149";"cell_3.1548";14;555,1696565357;723,267680277939;19098,9617576278;118;-1,21634767150549;0,118;999;524,2671184137;7;214,773449856295;58,6220670629143;-0,120203241427709;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7,93238828053701;0,17268837501589;0,0944249192875279;7;214,773449856295;234,749577677206;44,1815838614573;289;-0,452136978238504;0,289;999;7;58,6220670629143;145,543042843035;47,2169328157866;30;-1,84088568648108;0,03;999;NA;NA;NA;NA;NA;NA;0,244789956127501;-0,829891687190271;FALSE;NA;NA;NA;2;0,60588208588518;"#BCA4A8";list(c(1438647.46976752, 1601034.44691907, 1453708.85731404, 1306264.56749758, 1438647.46976752, -2491810.51181776, -2773073.00673177, -2853064.27531042, -2563688.5631399, -2491810.51181776))
"150";"cell_3.1563";8;571,4490121697;788,622847534824;20876,7042566707;73;-1,50306074195455;0,073;999;520,6617879357;8;175,913014677746;73,6008658235875;-0,215032742904838;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,47973530371761;0,139099412626433;-0,0215288175690927;8;175,913014677746;235,519717470856;40,0044380737803;80;-1,49000225132965;0,08;999;8;73,6008658235875;139,357818261886;41,0032810471243;45;-1,6036997713116;0,045;999;NA;NA;NA;NA;NA;NA;-0,266250502163582;-0,405715327039156;FALSE;NA;NA;NA;2;0,60588208588518;"#BCA4A8";list(c(1453708.85731404, 1600093.66943964, 1433547.01934972, 1302398.75277717, 1453708.85731404, -2853064.27531042, -3140360.64543453, -3219799.32258026, -2925235.49302451, -2853064.27531042))
"151";"cell_3.1564";8;572,0716923297;792,972080142355;21075,5398839652;68;-1,52162320961709;0,068;999;521,2844680957;8;175,625791181782;75,0731581478375;-0,213214262469847;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6,39132050216094;0,156697637028423;0,0445767809560797;8;175,625791181782;234,774918209435;40,1226528288787;88;-1,47420778182143;0,088;999;8;75,0731581478375;138,02199745547;43,3794265382283;75;-1,45112197949779;0,075;999;NA;NA;NA;NA;NA;NA;-0,270137039223563;-0,379654346437117;FALSE;NA;NA;NA;2;0,60588208588518;"#BCA4A8";list(c(1600093.66943964, 1745316.09462767, 1563653.88668328, 1433547.01934972, 1600093.66943964, -3140360.64543453, -3425375.70274349, -3512024.13114889, -3219799.32258026, -3140360.64543453))
"152";"cell_3.1576";8;367,0768513427;575,339359637387;13252,0616453298;46;-1,80912831525233;0,046;999;254,2861096597;5;103,50420413888;80,47888296254;-0,358593164839716;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,53143765117651;0,0350450371827509;-0,00313019109281552;5;103,50420413888;235,67831856739;51,1894720525646;21;-2,5820566051704;0,021;999;5;80,47888296254;161,282312580259;58,5404053509831;78;-1,38030184678867;0,078;999;NA;NA;NA;NA;NA;NA;-1,26634542204255;-0,868605487345033;FALSE;NA;NA;NA;2;0,60588208588518;"#BCA4A8";list(c(1170301.28484547, 1302398.75277717, 1147518.86378756, 1031130.28771824, 1170301.28484547, -2628539.72231028, -2925235.49302451, -2989388.84358284, -2686186.23680937, -2628539.72231028))
"153";"cell_3.1577";5;536,1605387965;496,336709287368;8681,59472518032;636;0,427408609275615;0,636;999;508,9080126465;4;272,14460937675;189,614848118125;0,306569685658627;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,95273267104002;0,038771810362571;0,0622171793579949;4;272,14460937675;234,034877311917;62,6571567335373;730;0,608226323241939;0,73;999;4;189,614848118125;178,624574841546;71,0182564651411;577;0,154752789263054;0,577;999;NA;NA;NA;NA;NA;NA;1,02942303206758;0,795944801087271;FALSE;NA;NA;NA;2;0,60588208588518;"#BCA4A8";list(c(1302398.75277717, 1433547.01934972, 1263071.1165244, 1147518.86378756, 1302398.75277717, -2925235.49302451, -3219799.32258026, -3290412.75358831, -2989388.84358284, -2925235.49302451))
"154";"cell_3.1578";40;2129,0813453865;1680,09330038771;49071,5194114115;976;2,02684260489282;0,976;999;2129,0813453865;24;277,316091436187;134,090958081967;2,61628918964879;NA;2,61628918964879;NA;NA;NA;2,61628918964879;NA;NA;NA;277,316091436187;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100,214650243927;1,6863260033259;2,65969318926998;24;277,316091436187;236,005088310444;21,7055837507712;981;1,90324312859244;0,981;999;24;134,090958081967;96,570772049042;17,9440198476102;986;2,09095767568054;0,986;999;NA;2,65969318926998;NA;2,65969318926998;NA;2,65969318926998;1,23734432569117;1,2220424122516;FALSE;NA;NA;0,0335609402501195;2;0,60588208588518;"#BCA4A8";list(c(1433547.01934972, 1563653.88668328, 1377705.81212373, 1263071.1165244, 1433547.01934972, -3219799.32258026, -3512024.13114889, -3589046.34552862, -3290412.75358831, -3219799.32258026))
"155";"cell_3.1589";23;900,1783951703;1154,99100759751;31964,9592970566;76;-1,42522634809429;0,076;999;849,3911709363;14;229,778328044876;56,4030957871143;-0,0563556435379519;NA;NA;"NAMPA_RS-GPZi";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9,98207901093749;0,359561580717115;-0,142556067295016;14;229,778328044876;237,70451645986;29,9363777929203;372;-0,264767784192611;0,372;999;14;56,4030957871143;115,09070503462;28,2425508429711;13;-2,07798543317882;0,013;999;NA;NA;NA;NA;NA;NA;0,499536833524743;-0,370593983386606;FALSE;NA;NA;NA;2;0,60588208588518;"#BCA4A8";list(c(913987.948952283, 1031130.28771824, 889133.034145365, 788122.401120179, 913987.948952283, -2381020.01107751, -2686186.23680937, -2736470.10154787, -2425591.33920661, -2381020.01107751))
"156";"cell_3.1590";2;201,7865582667;310,81010120315;2588,66615289893;19;-2,14280311251977;0,019;999;18,007550666;2;18,007550666;18,007550666;-0,290233484250031;NA;NA;NA;NA;NA;NA;NA;NA;18,007550666;NA;18,007550666;NA;18,007550666;NA;18,007550666;NA;NA;NA;NA;NA;2;NA;2;NA;NA;NA;0,6782649093835;0,0144933787689255;-0,0144722360295136;2;18,007550666;231,64959331254;102,295791874415;18;-2,08847342331365;0,018;999;2;18,007550666;234,296782164872;102,668953945157;13;-2,10666636006059;0,013;999;NA;NA;NA;NA;NA;NA;-2,34065232434954;-2,88002898642524;FALSE;NA;NA;NA;2;0,60588208588518;"#BCA4A8";list(c(1031130.28771824, 1147518.86378756, 989493.705355377, 889133.034145365, 1031130.28771824, -2686186.23680937, -2989388.84358284, -3045348.48711078, -2736470.10154787, -2686186.23680937))
"157";"cell_3.1591";19;988,9526542665;1046,80889056815;28274,7689614044;361;-0,344073040936212;0,361;999;938,1654300325;12;211,946795592114;120,872195189017;0,487844127601312;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;37,8432836314987;0,437626209059752;1,14048370069367;12;211,946795592114;235,980720824768;32,7543406241101;214;-0,733763060855599;0,214;999;12;120,872195189017;122,422713551489;31,1514405581026;475;-0,0497735685635496;0,475;999;NA;1,14048370069367;NA;NA;NA;NA;0,301376393567795;0,746982091973229;FALSE;NA;NA;NA;2;0,60588208588518;"#BCA4A8";list(c(1147518.86378756, 1263071.1165244, 1089133.22356368, 989493.705355377, 1147518.86378756, -2989388.84358284, -3290412.75358831, -3352007.39195255, -3045348.48711078, -2989388.84358284))
